Distance,Measured,Free Space loss Predicted,ITM Predicted,DNN Predicted,ITM Squared Error,DNN Squared Error,Free Space Loss Squared Error,,,,,,
13406.01185936,156.5692429,125.877352872,125.817840759,153.477,945.6487336369,9.9114333574,941.9921134932,,,,,,
13412.1081572503,156.9769702,125.8813018267,125.8218004002,153.421,970.6446052575,12.3620464473,966.9405915798,,,,,,
13418.9057285622,154.5264695,125.8857029243,125.8262186461,153.461,823.7043990788,1.2509740224,820.2935100412,,,,,,
13426.1904318551,154.5484398,125.8904169421,125.8309613704,153.408,824.6935673572,1.3863644826,821.2822741221,,,,,,
13433.977131461,152.7648139,125.8954529804,125.8360325157,153.371,725.1592668453,0.4085588704,721.9625562299,,,,,,
13442.1280536892,152.7753288,125.9007214531,125.8413256926,153.404,725.4405233895,0.4701449945,722.2445200528,,,,,,
13450.7339625642,152.9032586,125.9062805473,125.8469420171,153.461,732.0442670345,0.4472150601,728.8368239781,,,,,,
13459.7816603745,154.373648,125.9121211866,125.8528784056,153.572,813.4342982553,0.3054198119,810.0585085498,,,,,,
13469.1470056211,155.0695172,125.9181627458,125.8589369827,153.821,853.2579966303,1.7490517443,849.8014665137,,,,,,
13478.8305610771,155.2472234,125.9244051659,125.8651479728,153.747,863.3063564086,2.3415836539,859.8276691928,,,,,,
13488.7837694957,152.8344978,125.9308167433,125.8715452427,153.717,727.000810605,0.6831058866,723.8080544011,,,,,,
13498.6047585848,154.760505,125.9371385133,125.877917241,153.661,834.2038756548,1.204517225,830.7864556291,,,,,,
13508.4946109129,155.9786026,125.9434999643,125.8842827936,153.663,905.6680846115,5.2560266815,902.1073903393,,,,,,
13518.6676208011,151.9033233,125.9500386933,125.8907637623,153.686,676.6532537026,3.3477168265,673.572981876,,,,,,
13528.6954466312,145.927679,125.956479291,125.8972278541,153.733,401.2189731097,65.291587463,398.8488178157,,,,,,
13538.8551891933,153.136298,125.9629997485,125.9037281185,154.008,741.6128623512,0.8293781328,738.3881378634,,,,,,
13549.2354987833,154.5825853,125.9696567129,125.9103492207,154.047,822.0971217867,0.4403454504,818.6996823279,,,,,,
13559.5967917225,155.7576513,125.9762963978,125.9169176718,153.919,890.4693834715,3.6353191798,886.9290998118,,,,,,
13570.2163274411,155.3425696,125.983096306,125.9237198787,153.851,865.4687189229,1.9953528748,861.9786720994,,,,,,
13580.7800904049,156.8723195,125.9898552244,125.9305084294,153.93,957.3956723282,8.4932581481,953.7265997352,,,,,,
13591.4767656872,158.27707,125.9966938279,125.9373582355,153.958,1045.8569570097,18.4734057249,1042.0226858121,,,,,,
13602.1806196211,158.0072567,126.0035316355,125.944172906,153.979,1028.0413423805,14.0569258025,1024.238418003,,,,,,
13612.9668816658,157.316866,126.0104166459,125.9510836341,154.258,983.812303428,9.289487154,980.0937711604,,,,,,
13623.874190122,153.791117,126.0173733765,125.9580523516,154.269,774.6794877216,0.1390417317,771.3808348648,,,,,,
13635.0022455483,152.5141255,126.024465163,125.9650993203,154.164,704.8507910927,2.5595984158,701.7021047676,,,,,,
13646.0505305108,156.3113818,126.0315003893,125.9721341318,154.114,920.4699490729,4.589799777,916.8712182476,,,,,,
13657.2563449957,153.1108542,126.0386301098,125.9792087653,154.169,736.1261839934,1.1175572425,732.9053171914,,,,,,
13668.1930455423,152.1730856,126.0455829674,125.9861195674,154.168,685.7571899917,4.6092414409,682.6463938186,,,,,,
13679.211944189,155.2013121,126.0525824573,125.9930511445,154.32,853.122508044,0.4779124196,849.6484397845,,,,,,
13690.2898353221,154.0348127,126.0596137395,126.0000281226,154.51,785.9491463025,0.1824889893,782.611756882,,,,,,
13701.311805244,151.881083,126.0666038834,126.0069408565,154.462,669.4712316641,5.9434392989,666.3873320601,,,,,,
13712.427125623,152.0005218,126.0736475378,126.0139298493,154.319,675.3029612143,5.4218107279,672.2028090067,,,,,,
13723.4001512333,152.2881409,126.0805954234,126.0207968682,154.329,689.9733624832,4.2843166939,686.8354399072,,,,,,
13734.3169097736,154.8870757,126.0875021713,126.027677182,154.358,832.864882822,0.2530851599,829.4154354338,,,,,,
13744.9646668169,152.7769104,126.0942334424,126.0343143508,154.384,715.1664434504,3.0348761744,711.9652496216,,,,,,
13755.6940725785,156.7022809,126.1010110575,126.0409943113,154.519,940.1144952739,3.8153062743,936.4377159752,,,,,,
13766.632161691,155.4590558,126.1079150553,126.0478337391,154.749,865.0199831178,0.5013430159,861.4894630169,,,,,,
13777.6409785805,155.5055704,126.1148581591,126.054737809,154.751,867.3515403006,1.0786284758,863.8139660296,,,,,,
13788.8586205559,159.3628059,126.1219272616,126.061719665,154.467,1108.9623444332,23.9395495751,1104.9560126555,,,,,,
13800.0301891802,161.0389935,126.1289616165,126.0686857381,154.47,1222.9224249608,42.967939785,1218.7103261104,,,,,,
13811.1240512225,158.0573487,126.1359414092,126.0756533501,154.484,1022.8288374544,12.3858152722,1018.9762434276,,,,,,
13822.1612624841,159.8499106,126.1428799981,126.0825443617,154.538,1140.2350226737,26.8729291088,1136.1639119969,,,,,,
13833.1620829435,158.2637058,126.1497901988,126.0893876165,154.666,1035.1867505758,11.8384564022,1031.30357524,,,,,,
13844.0954812466,159.5577929,126.1566526053,126.0961900504,154.823,1119.6788652614,21.2778583383,1115.6361729858,,,,,,
13855.2373801573,159.9284769,126.163640305,126.1031347446,154.945,1144.1537719331,27.2533790634,1140.0641902888,,,,,,
13866.2039657539,157.9596911,126.1705125708,126.1099611871,154.708,1014.4052955263,11.140181879,1010.5518715606,,,,,,
13876.8913031695,158.3985571,126.177204617,126.1165774332,154.622,1042.1262112074,14.164362045,1038.2155558317,,,,,,
13886.8805666344,157.8431995,126.1834548949,126.1228208655,154.635,1006.182420718,10.0501648698,1002.3394284632,,,,,,
13896.1257511557,158.4806586,126.189235598,126.1285969568,154.673,1046.6558925631,14.2404992294,1042.7359994971,,,,,,
13904.2854847826,158.1100903,126.1943344109,126.1336769845,154.707,1022.4910085209,10.9964548778,1018.6154739752,,,,,,
13911.1468672184,155.6389834,126.1986196013,126.1379532657,154.794,870.3107789853,0.5416715651,866.7350206023,,,,,,
13916.6635468753,154.0152327,126.2020634418,126.1413670847,154.903,776.9523843398,0.8775329743,773.5723841836,,,,,,
13921.0079285339,156.7776321,126.2047745033,126.144134539,154.952,938.411172817,3.28563513,934.6996216251,,,,,,
13924.5190750123,158.3714897,126.2069649759,126.1462865402,154.965,1038.4637186882,11.414192653,1034.5566507287,,,,,,
13926.9583905318,156.3337876,126.2084864482,126.1478042716,154.993,911.1935895009,1.7683350611,907.5337694893,,,,,,
13928.6917910822,156.243481,126.2095674587,126.1488732806,155.004,905.6854137851,1.5264133014,902.0359626057,,,,,,
13929.4622453552,162.011263,126.2100478984,126.1493479067,155.008,1286.0769541595,49.0737096992,1281.7270027545,,,,,,
13929.4528972429,166.5665033,126.2100420692,126.149342116,155.006,1633.5469181717,133.6221165427,1628.6439630716,,,,,,
13929.3886908813,163.7353828,126.2100020324,126.1493023434,155.007,1412.7134440908,76.1846663033,1408.1542017516,,,,,,
13929.3886908813,164.9352034,126.2100020324,126.1493023434,155.007,1504.3461207732,98.5692227518,1499.6412209594,,,,,,
13929.3886908813,161.658159,126.2100020324,126.1493023434,155.007,1260.8789010598,44.2113154073,1256.571832398,,,,,,
13929.2602788503,162.6421887,126.2099219587,126.149222798,155.009,1331.7365603249,58.2655697298,1327.3100599085,,,,,,
13929.2602788503,158.5449213,126.2099219587,126.149222798,155.009,1049.4812814328,12.5027394398,1045.5521824012,,,,,,
13929.2602788503,162.2441577,126.2099219587,126.149222798,155.009,1302.84432558,52.3909268901,1298.4661454589,,,,,,
13929.2054235702,163.3936872,126.2098877525,126.1491888174,155.006,1387.1526597696,70.353296565,1382.6349413553,,,,,,
13929.2054235702,162.7147502,126.2098877525,126.1491888174,155.006,1337.0402792228,59.424829646,1332.6049823143,,,,,,
13929.2054235702,158.0060921,126.2098877525,126.1491888174,155.006,1014.8622867553,8.9945534243,1010.9986109109,,,,,,
13929.3338340006,156.9064303,126.2099678255,126.1492683621,155.007,946.0030104714,3.6078354646,942.2728084494,,,,,,
13929.9023482354,154.8672551,126.2103223256,126.1496182158,155.007,824.7026682104,0.0274713719,821.2197960337,,,,,,
13935.5071043482,154.5958286,126.2138164278,126.1531172956,155.033,808.9878263439,0.2305645734,805.5386149424,,,,,,
13940.1134512363,151.0235742,126.2166870524,126.1559935506,155.076,618.396567354,16.5358187869,615.3816499532,,,,,,
13945.6310441086,152.841294,126.2201243071,126.1594197778,155.09,711.9224120111,5.2198815064,708.6866758168,,,,,,
13951.7870339339,152.566026,126.2239576546,126.1632779789,155.126,697.1051030659,6.2348791567,693.9045647116,,,,,,
13958.0983244517,150.2780324,126.2278859527,126.1671513623,155.063,581.3345844131,21.6408025514,578.409544138,,,,,,
13964.5692918422,148.4382995,126.2319117936,126.1711544698,154.93,495.8257477948,42.1811345847,493.1236549653,,,,,,
13970.9732951077,150.1184411,126.2358941374,126.1751296631,154.933,573.2821625663,23.1222386948,570.3760494218,,,,,,
13977.2106630277,149.4268675,126.2397711042,126.1790110495,154.927,540.4628295439,31.3390874876,537.6414392704,,,,,,
13983.3986672922,148.9385075,126.2436156787,126.1828818023,155.025,517.8185008954,38.0132977676,515.0581147821,,,,,,
13989.941503148,149.7258926,126.2476788582,126.1869368538,155.104,554.082437623,29.4209410867,551.2265205072,,,,,,
13996.9200947479,150.5190795,126.2520105534,126.1912516664,155.15,591.843207099,22.3626890953,588.8906352582,,,,,,
14004.5439721874,147.4905972,126.2567403175,126.1959483128,155.248,453.4620712286,60.3791596742,450.8766781059,,,,,,
14013.1105949703,149.3709553,126.2620518786,126.2012615268,155.261,536.834709544,33.1090304096,534.0214173379,,,,,,
14022.9002806953,150.3264342,126.268117801,126.2073030563,155.125,581.7324871272,22.8346911049,578.8025879524,,,,,,
14033.3759412223,149.7747533,126.2746040813,126.2137495732,155.105,555.1208966143,28.1456425479,552.2570133007,,,,,,
14044.0501339807,149.181977,126.2812083095,126.2203172167,155.08,527.2378200043,35.0466723205,524.4452066146,,,,,,
14054.4287109991,147.5153424,126.2876248262,126.2266884662,155.102,453.2067863128,57.815608898,450.615993394,,,,,,
14064.1275671542,149.90431,126.2936168264,126.2326508039,155.119,560.3474490953,27.4438729161,557.4648321387,,,,,,
14072.7253352713,151.1258432,126.298925115,126.2379163499,155.143,619.4089028936,16.2986350278,616.3758616016,,,,,,
14080.2061430743,148.3221748,126.3035411509,126.242508993,155.163,487.5116421473,47.1258250266,484.8202277713,,,,,,
14086.4603878962,148.0397347,126.3073984538,126.2463195798,155.187,474.9529425999,51.2407621052,472.2944387192,,,,,,
14091.9129607608,149.16269,126.3107599286,126.2496678394,155.198,525.0065845324,36.5699582361,522.210707987,,,,,,
14097.3427976423,150.2888139,126.3141060946,126.2530054339,155.21,577.7200886208,24.3461924694,574.7866143534,,,,,,
14102.6912479322,150.3139909,126.3174008459,126.2562867229,155.223,578.7731302729,25.9896967837,575.8363342233,,,,,,
14112.1497835164,151.4691773,126.3232244335,126.2620400016,155.412,635.3997707807,16.0546281492,632.3189455626,,,,,,
14117.2173723257,150.5582116,126.3263429248,126.2651850003,155.476,590.151141376,24.0275295184,587.1834594917,,,,,,
14123.0183506114,149.8052723,126.3299113552,126.2687902013,155.46,553.9659895818,30.7440052671,551.092571488,,,,,,
14129.54676549,149.8805987,126.3339255105,126.2728328894,155.35,557.3266065674,30.3204552766,554.4458182919,,,,,,
14136.8614691522,149.9157519,126.3384209321,126.2773510983,155.387,558.7739924617,30.9497294222,555.8905355717,,,,,,
14144.8911167059,148.0811091,126.3433530616,126.2823092876,155.479,475.18767326,57.9713346371,472.5300375829,,,,,,
14153.2321477336,148.3127246,126.3484734915,126.2874439313,155.695,485.1129885358,55.045647461,482.4283267587,,,,,,
14161.5797781067,148.7297583,126.3535949522,126.2926042681,155.732,503.4258810498,47.0766376658,500.6926861689,,,,,,
14170.0224202826,148.5856877,126.3587716351,126.2978152755,155.591,496.7492572103,49.0183739221,494.0357977574,,,,,,
14178.5369034091,147.2632435,126.363989245,126.303060611,155.587,439.3292667402,69.7017350963,436.7788284131,,,,,,
14187.1958907613,147.2045106,126.3692921936,126.3083809422,155.612,436.6482346775,73.6076383647,434.1063260423,,,,,,
14195.5139719091,146.7164074,126.3743833168,126.3134799169,155.784,416.2794498799,83.9531031536,413.7979437997,,,,,,
14203.8223310392,147.4197595,126.3794655126,126.3185738241,155.879,445.2600369309,73.2092514938,442.6939710783,,,,,,
14211.8452507205,145.5175807,126.3843702854,126.3234945789,155.976,368.4129420243,105.2556843732,366.0797407711,,,,,,
14226.1724415037,148.5599547,126.3931222603,126.3322596134,155.777,494.0704288608,52.5776579427,491.3684604118,,,,,,
14232.2381831503,146.8097082,126.3968249522,126.3359622639,155.811,419.1742726575,82.7243329271,416.6858024901,,,,,,
14237.502769508,148.0631049,126.4000373183,126.3391780648,155.905,471.9289971407,62.883236297,469.2884970473,,,,,,
14241.681062557,147.8267967,126.4025860004,126.3417447802,155.993,461.6074559963,66.7195451501,458.9968041003,,,,,,
14244.4791640168,147.2320025,126.4042923729,126.3434423999,155.995,436.3319430562,77.12348009,433.793509137,,,,,,
14246.4553615395,145.6921272,126.40549732,126.3446517624,156.014,374.3248058099,106.7062720642,371.974092129,,,,,,
14247.6441389855,145.093331,126.4062220728,126.345380381,156.022,351.4856524143,119.6982381676,349.2080400566,,,,,,
14249.6033752541,143.3487351,126.4074164134,126.3465765568,156.034,289.0733951289,161.6779614772,287.0082788401,,,,,,
14252.3976450841,144.6984836,126.4091195022,126.3482951617,156.064,336.72941572,130.1086163835,334.5008391008,,,,,,
14255.7367498946,143.6027654,126.4111542265,126.3503473613,156.105,297.6459281825,157.3578216998,295.5514947419,,,,,,
14259.1253740207,143.4512863,126.4132186387,126.352414948,156.147,292.3714015109,162.0965337388,290.2957496305,,,,,,
14261.9661108892,146.1054451,126.41494889,126.3541479862,156.183,390.1137376779,101.6175870919,387.7156409976,,,,,,
14263.8990183682,142.7753367,126.4161259986,126.3553140693,156.186,269.6171431918,179.8190698194,267.623774773,,,,,,
14265.1820024124,145.264226,126.4169072266,126.3560762353,156.185,357.5181275241,118.5653992231,355.221424948,,,,,,
14265.651508255,147.4558295,126.417193098,126.3563333903,156.153,445.1887360853,75.2759345451,442.6242216539,,,,,,
14264.2977343864,145.332515,126.4163687902,126.3554858536,156.132,360.1276352227,114.8216187852,357.8205874306,,,,,,
14256.7042339165,146.2588564,126.4117436856,126.3508478943,156.048,396.3288026643,95.0653002206,393.9078830979,,,,,,
14251.4113752726,146.706965,126.4085184155,126.3476162336,156.009,414.5030821916,84.9906063312,412.0269337439,,,,,,
14245.4462207768,146.9387674,126.4048820374,126.3439673049,155.926,424.1457909562,78.6987678433,421.6404480844,,,,,,
14239.0375691188,148.713104,126.4009736048,126.3400615223,155.81,500.5530297094,50.1815825388,497.8311627707,,,,,,
14232.1780474271,146.8018192,126.3967882514,126.3358802479,155.797,418.8546571917,80.7155046471,416.3652880117,,,,,,
14224.8125577821,145.4202433,126.392291934,126.3313763177,155.786,364.3848426685,111.2551714024,362.062933187,,,,,,
14217.0150006066,144.7602431,126.38752932,126.3265980073,155.968,339.7992714023,122.4067167423,337.5566116412,,,,,,
14209.0047141066,145.3344052,126.3826340538,126.3216890095,155.824,361.4833769412,107.6529674538,359.1696295762,,,,,,
14200.5072047091,146.6610685,126.3774380173,126.3164818045,155.71,413.9022078116,80.3879276627,411.4256655586,,,,,,
14191.7822959939,146.1672908,126.372099695,126.3111233145,155.627,394.2673872134,88.9005571782,391.8495908847,,,,,,
14182.8466836925,149.0446334,126.3666290511,126.3056329799,155.596,517.0621401069,45.6890368332,514.2918812482,,,,,,
14173.773486307,147.5753789,126.3610706458,126.3000429975,155.804,452.6399177643,66.0907392296,450.0468747035,,,,,,
14164.780567723,148.9981318,126.3555579086,126.2944836442,155.705,515.4556395817,42.495642609,512.686152428,,,,,,
14155.6504658475,149.3060874,126.3499574952,126.2888577089,155.517,529.7928626524,37.172343252,526.9839002043,,,,,,
14146.4412220374,147.8376356,126.3443048757,126.2831708162,155.403,464.5949521179,57.0080025728,461.9632656241,,,,,,
14137.3272926855,149.1292779,126.338707136,126.2775424276,155.388,522.2018141021,41.0973578434,519.4101157498,,,,,,
14129.0882264593,149.5729754,126.3336436272,126.2724341843,155.54,542.915220945,34.1526235254,540.0665412477,,,,,,
14122.0319785976,149.8850851,126.3293046989,126.2680839377,155.417,557.7627438989,28.9327255014,554.8747903028,,,,,,
14114.9690440619,150.8894802,126.3249594874,126.2637959976,155.264,606.4243224345,18.736083659,603.415677839,,,,,,
14107.072807547,147.2391801,126.3200990424,126.2589355882,155.218,440.1706597748,63.2791596414,437.6079522927,,,,,,
14098.8397887616,146.9217211,126.3150283968,126.253850946,155.194,427.1608567038,68.1826548324,424.6357841661,,,,,,
14090.1906518255,146.5290674,126.3096982772,126.2485527241,155.179,411.2992755199,74.3204788937,408.8228877244,,,,,,
14081.7268703592,146.7932139,126.3044792165,126.2433610589,155.15,422.296451792,69.4686593328,419.7882489316,,,,,,
14073.2126638895,149.0600858,126.299225896,126.2381375383,155.128,520.8413224582,36.5168120286,518.0567435687,,,,,,
14064.2238189398,147.0973427,126.2936762705,126.2326219276,155.103,435.3365729091,65.620648692,432.7925369103,,,,,,
14054.5017660977,147.9669661,126.2876699754,126.2266388336,155.198,472.6418296501,52.1000133815,469.9918804571,,,,,,
14044.1191967856,148.3289718,126.281251023,126.2202341982,155.185,488.7962783441,47.1423432432,486.1019914598,,,,,,
14033.9510176083,147.8639165,126.2749600147,126.2140103979,155.195,468.718434228,53.56898328,466.0830421223,,,,,,
